uriproposicao;codtema;tema;relevancia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602325;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602325;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602327;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602327;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602327;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602327;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602329;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602329;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602330;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602330;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602331;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602331;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602331;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602332;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602332;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602332;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602333;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602333;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602334;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602334;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602334;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602334;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602335;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602335;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602336;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602336;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602336;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602342;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602342;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602342;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602342;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602342;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602342;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602343;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602343;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602367;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602367;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602367;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602368;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602368;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602368;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602370;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602370;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602370;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602371;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602371;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602373;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602373;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602377;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602377;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602381;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602381;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602388;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602388;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602405;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602405;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602405;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602407;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602407;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602429;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602433;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602433;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602433;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602451;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602451;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602451;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602461;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602461;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602461;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602462;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602462;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602462;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602463;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602463;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602463;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602509;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602509;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602511;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602511;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602519;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602519;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602519;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602520;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602520;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602520;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602531;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602531;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602531;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602534;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602534;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602534;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602536;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602536;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602536;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602537;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602537;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602539;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602539;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602539;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602554;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602554;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602554;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602562;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602562;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602590;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602590;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602590;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602590;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602590;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602590;55;Relações Internacionais e Comércio Exterior;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602591;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602591;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602591;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602592;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602592;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602592;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602593;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602593;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602594;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602594;54;Energia, Recursos Hídricos e Minerais;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602594;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602595;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602595;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602595;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602596;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602596;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602597;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602597;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602597;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602597;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602597;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602598;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602598;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602598;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602605;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602605;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602608;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602608;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602612;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602612;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602622;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602623;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602623;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602624;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602627;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602627;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602629;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602629;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602629;54;Energia, Recursos Hídricos e Minerais;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602630;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602630;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602630;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602634;76;Direito e Justiça;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602634;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602634;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602643;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602643;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602643;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602653;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602653;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602653;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602653;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602653;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602655;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602657;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602657;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602658;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602658;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602662;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602667;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602667;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602680;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602681;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602687;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602687;53;Processo Legislativo e Atuação Parlamentar;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602688;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602688;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602689;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602689;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602689;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602690;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602690;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602691;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602691;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602691;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602692;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602696;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602697;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602697;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602701;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602701;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602705;64;Agricultura, Pecuária, Pesca e Extrativismo;0
