Q13 complemento - ranking completo deputado x categoria de gasto
 id_deputado |                nome                 |                     descricao_despesa                     | qtd_lancamentos | gasto_total
       73701 | Benedita da Silva                   | COMBUSTÍVEIS E LUBRIFICANTES.                             |             543 |   122213.08
       73701 | Benedita da Silva                   | TELEFONIA                                                 |             168 |    22970.51
       73701 | Benedita da Silva                   | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               7 |    14571.36
       73701 | Benedita da Silva                   | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |              55 |     5399.80
       73701 | Benedita da Silva                   | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |               2 |     3900.00
       73701 | Benedita da Silva                   | PASSAGEM AÉREA - REEMBOLSO                                |               1 |     2968.85
       73701 | Benedita da Silva                   | SERVIÇOS POSTAIS                                          |               7 |     1074.41
       73701 | Benedita da Silva                   | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |               7 |      405.00
      109429 | Benes Leocádio                      | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              78 |   481161.91
      109429 | Benes Leocádio                      | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |             100 |   456950.00
      109429 | Benes Leocádio                      | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             207 |   432333.90
      109429 | Benes Leocádio                      | COMBUSTÍVEIS E LUBRIFICANTES.                             |             922 |   209560.99
      109429 | Benes Leocádio                      | PASSAGEM AÉREA - SIGEPA                                   |             206 |   170651.49
      109429 | Benes Leocádio                      | TELEFONIA                                                 |             113 |    12417.93
      109429 | Benes Leocádio                      | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               5 |     2468.00
      109429 | Benes Leocádio                      | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |               3 |       45.00
      141335 | Beto Faro                           | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |               1 |    34727.40
      141335 | Beto Faro                           | PASSAGEM AÉREA - SIGEPA                                   |               5 |     7458.67
      141335 | Beto Faro                           | TELEFONIA                                                 |               2 |      354.45
      204358 | Beto Pereira                        | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |             105 |   867537.20
      204358 | Beto Pereira                        | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              60 |   315400.00
      204358 | Beto Pereira                        | COMBUSTÍVEIS E LUBRIFICANTES.                             |              66 |   229389.31
      204358 | Beto Pereira                        | PASSAGEM AÉREA - SIGEPA                                   |             244 |   180797.56
      204358 | Beto Pereira                        | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             186 |   174616.28
      204358 | Beto Pereira                        | TELEFONIA                                                 |             104 |    32200.70
      204358 | Beto Pereira                        | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |              21 |    19484.15
      204358 | Beto Pereira                        | PASSAGEM AÉREA - REEMBOLSO                                |               5 |    15313.89
      204358 | Beto Pereira                        | SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.  |              36 |    11514.61
      204358 | Beto Pereira                        | PASSAGEM AÉREA - RPA                                      |               2 |     1245.90
      204358 | Beto Pereira                        | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |               2 |      179.50
      204358 | Beto Pereira                        | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |               2 |      156.78
      220698 | Beto Preto                          | PASSAGEM AÉREA - SIGEPA                                   |             110 |   131673.56
      220698 | Beto Preto                          | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |               9 |   121240.00
      220698 | Beto Preto                          | COMBUSTÍVEIS E LUBRIFICANTES.                             |             164 |    40188.28
      220698 | Beto Preto                          | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |              47 |    17268.55
      220698 | Beto Preto                          | PASSAGEM AÉREA - REEMBOLSO                                |               5 |    12663.28
      220698 | Beto Preto                          | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |              62 |     5399.65
      220698 | Beto Preto                          | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |               1 |     3899.70
      220698 | Beto Preto                          | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |              58 |     2342.03
      220698 | Beto Preto                          | PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS               |               2 |      564.19
      220698 | Beto Preto                          | TELEFONIA                                                 |              11 |       21.04
      220698 | Beto Preto                          | SERVIÇOS POSTAIS                                          |               1 |       11.10
      220683 | Beto Richa                          | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              67 |   560087.00
      220683 | Beto Richa                          | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              43 |   242542.88
      220683 | Beto Richa                          | PASSAGEM AÉREA - SIGEPA                                   |             392 |   195383.96
      220683 | Beto Richa                          | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             240 |   186187.21
      220683 | Beto Richa                          | COMBUSTÍVEIS E LUBRIFICANTES.                             |             765 |   173669.89
      220683 | Beto Richa                          | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |             211 |    69980.45
      220683 | Beto Richa                          | PASSAGEM AÉREA - RPA                                      |              49 |    52170.99
      220683 | Beto Richa                          | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |             173 |    12562.92
      220683 | Beto Richa                          | TELEFONIA                                                 |              64 |     9079.62
      220683 | Beto Richa                          | PASSAGEM AÉREA - REEMBOLSO                                |               5 |     7524.10
      220683 | Beto Richa                          | SERVIÇOS POSTAIS                                          |              10 |     4505.20
      220683 | Beto Richa                          | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |              65 |     2811.35
      220683 | Beto Richa                          | ASSINATURA DE PUBLICAÇÕES                                 |               3 |      900.00
      220683 | Beto Richa                          | AQUISIÇÃO DE TOKENS E CERTIFICADOS DIGITAIS               |               1 |      380.00
      178948 | Beto Rosado                         | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |               2 |    25000.00
      178948 | Beto Rosado                         | CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.             |               1 |     9500.00
      178948 | Beto Rosado                         | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |               1 |     2000.00
      178948 | Beto Rosado                         | COMBUSTÍVEIS E LUBRIFICANTES.                             |               8 |     1830.14
      178948 | Beto Rosado                         | TELEFONIA                                                 |               4 |      719.74
      178948 | Beto Rosado                         | SERVIÇOS POSTAIS                                          |               3 |      388.02
      204374 | Bia Kicis                           | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |             117 |   595000.00
