 ano_dados | id_votacao  |                        titulo_proposicao                         | ideologia_score_medio | ideologia_faixa  | campo_ideologico | votos_sim | votos_nao | outros | total_votos | pct_sim 
-----------+-------------+------------------------------------------------------------------+-----------------------+------------------+------------------+-----------+-----------+--------+-------------+---------
      2025 | 2421211-112 | REQ 1292/2025                                                    |                 8.788 | Extrema direita  | direita          |         4 |        59 |      0 |          63 |     6.3
      2025 | 2421211-73  | REQ 1292/2025                                                    |                 1.415 | Extrema esquerda | esquerda         |         8 |         1 |      0 |           9 |    88.9
      2025 | 2421211-73  | REQ 1292/2025                                                    |                 2.579 | Esquerda         | esquerda         |         1 |        60 |      2 |          63 |     1.6
      2025 | 2421211-73  | REQ 1292/2025                                                    |                 3.778 | Centro-esquerda  | esquerda         |         2 |        29 |      0 |          31 |     6.5
      2025 | 2421211-73  | REQ 1292/2025                                                    |                 6.667 | Centro-direita   | direita          |        43 |        48 |      0 |          91 |    47.3
      2025 | 2421211-73  | REQ 1292/2025                                                    |                 8.258 | Direita          | direita          |        46 |        94 |      0 |         140 |    32.9
      2025 | 2421211-73  | REQ 1292/2025                                                    |                 8.789 | Extrema direita  | direita          |        74 |         5 |      0 |          79 |    93.7
      2025 | 2421211-77  | REQ 1292/2025                                                    |                 1.415 | Extrema esquerda | esquerda         |         2 |         6 |      3 |          11 |    18.2
      2025 | 2421211-77  | REQ 1292/2025                                                    |                 2.582 | Esquerda         | esquerda         |         0 |        64 |      1 |          65 |     0.0
      2025 | 2421211-77  | REQ 1292/2025                                                    |                 3.782 | Centro-esquerda  | esquerda         |         3 |        32 |      0 |          35 |     8.6
      2025 | 2421211-77  | REQ 1292/2025                                                    |                 6.656 | Centro-direita   | direita          |        37 |        46 |      0 |          83 |    44.6
      2025 | 2421211-77  | REQ 1292/2025                                                    |                 8.283 | Direita          | direita          |        45 |        85 |      0 |         130 |    34.6
      2025 | 2421211-77  | REQ 1292/2025                                                    |                 8.789 | Extrema direita  | direita          |        71 |         6 |      0 |          77 |    92.2
      2025 | 2421211-85  | REQ 1292/2025                                                    |                 1.415 | Extrema esquerda | esquerda         |         2 |         6 |      3 |          11 |    18.2
      2025 | 2421211-85  | REQ 1292/2025                                                    |                 2.572 | Esquerda         | esquerda         |         0 |        58 |      1 |          59 |     0.0
      2025 | 2421211-85  | REQ 1292/2025                                                    |                 3.786 | Centro-esquerda  | esquerda         |         4 |        29 |      0 |          33 |    12.1
      2025 | 2421211-85  | REQ 1292/2025                                                    |                 6.653 | Centro-direita   | direita          |        38 |        40 |      0 |          78 |    48.7
